,SK_ID_CURR,PREVAPP_SK_ID_PREV_COUNT,PREVAPP_AMT_ANNUITY_LAST,PREVAPP_AMT_APPLICATION_LAST,PREVAPP_AMT_CREDIT_LAST,PREVAPP_AMT_DOWN_PAYMENT_LAST,PREVAPP_AMT_GOODS_PRICE_LAST,PREVAPP_FLAG_LAST_APPL_PER_CONTRACT_LAST,PREVAPP_DAYS_FIRST_DUE_LAST,PREVAPP_DAYS_LAST_DUE_1ST_VERSION_LAST,PREVAPP_DAYS_LAST_DUE_LAST,PREVAPP_AMT_DECLINED_LAST,PREVAPP_AMT_CREDIT_GOODS_RATIO_LAST,PREVAPP_AMT_CREDIT_GOODS_DIFF_LAST,PREVAPP_AMT_CREDIT_APPLICATION_RATIO_LAST,PREVAPP_CREDIT_DOWNPAYMENT_RATIO_LAST,PREVAPP_GOOD_DOWNPAYMET_RATIO_LAST,PREVAPP_ANNUITY_LAST,PREVAPP_ANNUITY_GOODS_LAST
769,100809,3,7598.25,82350.0,74115.0,8235.0,82350.0,1,-390.0,-60.0,-240.0,8235.0,0.8999999998907103,-8235.0,1.111111110961194,0.1111111110961194,0.0999999999878567,6176.244853129289,6862.494281254766
770,100812,9,36237.375,0.0,0.0,,405000.0,1,-310.0,380.0,365243.0,0.0,1.2826111110794416,114457.5,0.0,,,21644.053481644383,16874.992968752933
771,100813,9,3966.795,25240.5,27324.0,0.0,25240.5,1,-1512.0,-1242.0,-1242.0,-2083.5,1.0825459079326694,2083.5,0.9237483527581072,0.0,0.0,2732.3972676027324,2524.047475952524
772,100814,4,3375.0,0.0,67500.0,0.0,315000.0,1,-2131.0,365243.0,-1827.0,-67500.0,1.1082428571076748,34096.5,0.0,0.0,0.0,6749999999.999999,13124.99453125228
773,100815,6,6489.585,57033.0,55561.5,5706.0,57033.0,1,-2221.0,-1951.0,-1951.0,1471.5,0.974199147690951,-1471.5,1.0264841660094697,0.1026970114012946,0.10004734099555566,5556.144443855555,5703.294296705703
774,100816,20,18084.15,315000.0,315000.0,4.275,315000.0,1,-265.0,425.0,365243.0,0.0,0.999999999968254,0.0,0.999999999968254,6.714729996118065e-05,7.423063848780805e-05,13124.99453125228,13124.99453125228
775,100818,5,11248.875,112500.0,101250.0,11250.0,112500.0,1,-1545.0,-1275.0,-1275.0,11250.0,0.8999999999200001,-11250.0,1.1111111110013716,0.11111111110013716,0.0999999999911111,10124.989875010126,11249.98875001125
776,100819,6,27580.32,450000.0,491580.0,0.0,450000.0,1,-153.0,365243.0,365243.0,-41580.0,1.0923999999757243,41580.0,0.9154155986631796,0.0,0.0,20482.49146562856,18749.992187503256
777,100820,1,13892.31,53955.0,48762.0,6750.0,53955.0,1,-2762.0,-2672.0,-2672.0,5193.0,0.9037531274388372,-5193.0,1.106496862083898,0.13842746398047096,0.12510425352143373,12190.469523826192,13488.716278209307
778,100821,3,3934.215,0.0,0.0,0.0,83088.0,1,-604.0,86.0,365243.0,0.0,0.9999999998796456,0.0,0.0,0.0,0.0,3461.9985575006012,3461.9985575006012
779,100822,4,11995.965,132438.6,132435.0,3.6,132438.6,1,-587.0,-257.0,-497.0,3.6000000000058208,0.9999728175169496,-3.6000000000058208,1.0000271830709386,2.718314644714893e-05,2.718240754378388e-05,11036.240803132663,11036.540802882666
780,100823,1,15427.485,134950.5,149202.0,0.0,134950.5,1,-525.0,-195.0,-225.0,-14251.5,1.1056053885605757,14251.5,0.9044818433463035,0.0,0.0,12433.489638758632,11245.86562844531
781,100824,4,22500.0,270000.0,450000.0,0.0,270000.0,0,-767.0,-77.0,-287.0,-180000.0,1.666666666604938,180000.0,0.5999999999866666,0.0,0.0,45000000000.0,27000000000.0
782,100825,5,30681.675,495000.0,573408.0,40329.0,495000.0,1,-383.0,-53.0,-53.0,-78408.0,1.158399999976598,78408.0,0.8632596684932324,0.2270757848201127,0.1999999999900816,23891.99004500415,20624.991406253583
783,100826,2,15200.19,247500.0,336361.5,,247500.0,1,-937.0,113.0,-727.0,-88861.5,1.3590363635814529,88861.5,0.7358154842116051,,,9343.372404618776,6874.998090278307
784,100827,3,11614.41,115245.0,115245.0,0.0,115245.0,1,-359.0,-29.0,-29.0,0.0,0.9999999999132284,0.0,0.9999999999132284,0.0,0.0,9603.74199688167,9603.74199688167
785,100828,1,2504.79,52645.5,52645.5,0.0,52645.5,1,-1458.0,-768.0,-918.0,0.0,0.9999999998100502,0.0,0.9999999998100502,0.0,0.0,2193.561586016006,2193.561586016006
786,100829,1,11918.88,106717.5,117985.5,0.0,106717.5,1,-359.0,-29.0,-89.0,-11268.0,1.1055871810054032,11268.0,0.9044967389294026,0.0,0.0,9832.116806569327,8893.117589068675
787,100830,14,42227.73,1372500.0,1535553.0,,1372500.0,1,-356.0,365243.0,365243.0,-163053.0,1.1187999999918483,163053.0,0.8938148015672932,,,25592.54573457571,22874.996187500634
788,100831,16,25693.38,223420.5,223420.5,0.0,223420.5,1,-952.0,-622.0,-922.0,0.0,0.9999999999552414,0.0,0.9999999999552414,0.0,0.0,22342.027657972343,22342.027657972343
789,100832,5,22603.275,697500.0,817191.0,6660.0,697500.0,1,-115.0,1295.0,365243.0,-119691.0,1.1715999999832027,119691.0,0.8535336292145468,0.10265658595906736,0.10001351532489172,13619.847730025378,11624.998062500325
790,100833,4,3043.71,28120.5,27396.0,2812.5,28120.5,1,-2632.0,-2362.0,-2392.0,724.5,0.974235877393988,-724.5,1.0264454661167888,0.10266097236725764,0.10001600252484273,2739.5972604027397,2812.047187952812
791,100834,6,11250.0,225000.0,225000.0,0.0,225000.0,1,-447.0,365243.0,365243.0,0.0,0.9999999999555556,0.0,0.9999999999555556,0.0,0.0,22500000000.0,22500000000.0
792,100835,1,5441.94,53325.0,46413.0,10665.0,53325.0,1,-1018.0,-748.0,-748.0,6912.0,0.8703797466722213,-6912.0,1.1489237926553069,0.22978475853106134,0.19999999996249407,4641.295358704641,5332.494667505333
793,100836,2,6215.76,44086.5,44086.5,0.0,44086.5,1,-183.0,87.0,365243.0,0.0,0.9999999997731732,0.0,0.9999999997731732,0.0,0.0,4408.64559135441,4408.64559135441
794,100837,3,1923.84,35257.5,42705.0,0.0,35257.5,1,-351.0,339.0,365243.0,-7447.5,1.2112316524962825,7447.5,0.8256059007550389,0.0,0.0,1779.3742585940593,1469.0618878908801
795,100838,1,5645.205,76495.5,78156.0,7650.0,76495.5,1,-756.0,-246.0,-246.0,-1660.5,1.021707159111097,1660.5,0.978754030275506,0.09788116074288844,0.10000588268590886,4341.9975877791185,4249.7476390290885
796,100839,2,6750.0,135000.0,135000.0,,135000.0,1,-239.0,365243.0,365243.0,0.0,0.9999999999259259,0.0,0.9999999999259259,,,13499999999.999998,13499999999.999998
797,100840,1,7260.435,41220.0,36175.5,6750.0,41220.0,1,-2504.0,-2354.0,-2354.0,5044.5,0.8776200871233333,-5044.5,1.139445204312464,0.18659037188522884,0.16375545847555664,6029.239951266748,6869.988550019085
798,100842,13,62313.21,0.0,0.0,0.0,1350000.0,1,-211.0,-121.0,-151.0,0.0,1.0871199999919472,117612.0,0.0,0.0,0.0,40766.98867583648,37499.989583336224
799,100843,2,9898.2,51750.0,54481.5,0.0,51750.0,1,-742.0,-412.0,-412.0,-2731.5,1.0527826084922158,2731.5,0.949863715031733,0.0,0.0,9080.234866275225,8624.985625023959
800,100844,1,4377.51,47927.7,43132.5,4795.2,47927.7,1,-367.0,-37.0,-277.0,4795.199999999997,0.8999492984432907,-4795.199999999997,1.111173708662569,0.11117370889441283,0.1000507013480616,3594.3720046899957,3993.9716716902735
801,100845,1,10953.045,100743.3,111379.5,1.8,100743.3,1,-600.0,-270.0,-270.0,-10636.199999999997,1.1055772442330578,10636.199999999997,0.9045048684089528,1.6160963191955344e-05,1.7867193151518048e-05,9281.617265318946,8395.26800394333
802,100846,13,8797.77,0.0,0.0,0.0,45000.0,1,-502.0,-352.0,-352.0,0.0,1.0329999997704444,1485.0,0.0,0.0,0.0,7747.487087521521,7499.987500020834
803,100847,3,5314.095,23152.5,18652.5,4500.0,23152.5,1,-2513.0,-2423.0,-2423.0,4500.0,0.8056365399824483,-4500.0,1.2412545228568532,0.2412545233929744,0.1943634595856329,4663.113342216645,5788.110529723675
804,100848,3,6199.965,113022.0,136894.5,0.0,113022.0,1,-547.0,143.0,365243.0,-23872.5,1.2112199393736425,23872.5,0.8256138850848198,0.0,0.0,5703.935123360367,4709.248037813318
805,100849,3,4262.94,39019.5,38578.5,3915.0,39019.5,1,-2041.0,-1711.0,-1951.0,441.0,0.9886979584595657,-441.0,1.011431237344264,0.10148139505126394,0.1003344481348212,3214.872320939733,3251.622290314758
806,100851,2,6704.1,40830.75,33403.5,9002.25,40830.75,1,-2351.0,-2201.0,-2201.0,7427.25,0.8180966548941431,-7427.25,1.2223494540325566,0.26950020199395264,0.2204772138105528,5567.240721265465,6805.113658143902
807,100852,1,10300.275,98545.5,108954.0,0.0,98545.5,1,-538.0,-208.0,-208.0,-10408.5,1.1056212611326115,10408.5,0.9044688583343,0.0,0.0,9079.492433756306,8212.118156568204
808,100853,9,2301.255,23526.0,20826.0,2700.0,23526.0,1,-1011.0,-681.0,-921.0,2700.0,0.8852333584607527,-2700.0,1.129645634721192,0.12964563520136094,0.11476664111418572,1735.4985537512052,1960.4983662513614
809,100854,6,12394.665,116905.5,103401.0,23382.0,116905.5,1,-255.0,75.0,-165.0,13504.5,0.8844836213108465,-13504.5,1.1306031855465029,0.2261293410870176,0.20000769850862385,8616.742819380985,9742.116881569264
810,100855,1,9952.425,45976.5,48402.0,0.0,45976.5,1,-764.0,-614.0,-704.0,-2425.5,1.0527552116727554,2425.5,0.9498884341659666,0.0,0.0,8066.9865550224085,7662.737228771285
811,100856,9,7111.215,112500.0,127350.0,0.0,112500.0,1,-159.0,531.0,365243.0,-14850.0,1.1319999998993775,14850.0,0.8833922260790426,0.0,0.0,5306.247789063421,4687.498046875814
812,100857,1,8579.61,47218.5,47218.5,0.0,47218.5,1,-753.0,-603.0,-633.0,0.0,0.9999999997882184,0.0,0.9999999997882184,0.0,0.0,7869.7368837718595,7869.7368837718595
813,100858,3,11760.3,111595.95,124596.0,0.45,111595.95,1,-334.0,-4.0,-4.0,-13000.050000000005,1.1164921306627622,13000.050000000005,0.8956623807429079,3.6116729266098687e-06,4.032404401411306e-06,10382.99134750721,9299.654750287707
814,100859,10,14115.375,155605.5,149053.5,18661.5,155605.5,1,-1688.0,-1358.0,-1358.0,6552.0,0.9578935191263874,-6552.0,1.0439573709410408,0.12520001206780118,0.1199282801623382,12421.114649071123,12967.114194071506
815,100860,2,10682.775,116955.0,105259.5,11695.5,116955.0,1,-632.0,-302.0,-542.0,11695.5,0.8999999999230472,-11695.5,1.1111111110055518,0.1111111111005552,0.0999999999914497,8771.617690318591,9746.241878131768
816,100861,5,7393.68,59355.0,38799.0,22500.0,59355.0,1,-900.0,-750.0,-750.0,20556.0,0.6536770279414241,-20556.0,1.5298074688703809,0.5799118532488178,0.3790750567973928,6466.489222517963,9892.483512527479
817,100862,6,63546.03,1215000.0,1320849.0,8955.0,1215000.0,1,-838.0,212.0,-688.0,-105849.0,1.0871185185095709,105849.0,0.919862906350992,0.11111111109732476,0.09999999998883304,36690.23980826671,33749.990625002596
818,100863,7,12044.34,180000.0,203760.0,0.0,180000.0,1,-668.0,22.0,365243.0,-23760.0,1.1319999999371109,23760.0,0.8833922261050554,0.0,0.0,8489.996462501475,7499.996875001302
819,100864,2,15670.35,154656.0,154656.0,0.0,154656.0,1,-1205.0,-875.0,-875.0,0.0,0.9999999999353404,0.0,0.9999999999353404,0.0,0.0,12887.98926000895,12887.98926000895
820,100865,7,3375.0,0.0,67500.0,36000.0,53419.5,1,-2545.0,365243.0,-1327.0,-67500.0,0.3395670119825968,-35280.0,0.0,1.9846192000966845,0.6739112120716384,6749999999.999999,10683.878632242735
821,100866,4,15520.77,80955.0,78147.0,8095.5,80955.0,1,365243.0,153.0,365243.0,2808.0,0.9653140632492972,-2808.0,1.0359322813369762,0.10359322813369763,0.09999999998764746,13024.47829253618,13492.47751253748
822,100867,16,10814.085,0.0,0.0,0.0,59760.0,1,-672.0,-342.0,-642.0,0.0,0.9999999998326641,0.0,0.0,0.0,0.0,8794.492671256108,8249.993125005729
823,100868,3,12664.44,125955.0,118692.0,17955.0,125955.0,1,-2569.0,-2299.0,-2299.0,7263.0,0.9423365486926016,-7263.0,1.061191992631248,0.15127388533757338,0.14255091102833942,9890.991757506868,10496.24125313229
824,100869,2,10057.275,51516.0,50287.5,3600.0,51516.0,1,-1924.0,-1774.0,-1804.0,1228.5,0.9761530396427996,-1228.5,1.0244295299976276,0.07158836687614449,0.06988120194310869,8381.236031273282,8585.98569002385
825,100870,1,6750.0,0.0,135000.0,,,1,-2873.0,365243.0,365243.0,-135000.0,,,0.0,,,13499999999.999998,
826,100871,6,6750.0,135000.0,135000.0,0.0,135000.0,1,365243.0,329.0,365243.0,0.0,0.9999999999259259,0.0,0.9999999999259259,0.0,0.0,13499999999.999998,13499999999.999998
827,100872,2,6453.0,89415.0,64030.5,31500.0,89415.0,1,-629.0,-299.0,-599.0,25384.5,0.7161046803426601,-25384.5,1.3964438819942926,0.4919530535460518,0.3522898842082101,5335.870553441206,7451.243790630175
828,100873,3,10485.99,231529.5,231529.5,0.0,231529.5,1,-451.0,239.0,365243.0,0.0,0.9999999999568091,0.0,0.9999999999568091,0.0,0.0,9647.0584803923,9647.0584803923
829,100874,2,27037.17,631710.0,631710.0,0.0,631710.0,1,-1389.0,-339.0,-1209.0,0.0,0.99999999998417,0.0,0.99999999998417,0.0,0.0,17547.495125695797,17547.495125695797
830,100875,1,12480.615,97587.0,106173.0,0.0,97587.0,1,-534.0,-264.0,-324.0,-8586.0,1.0879830304151186,8586.0,0.9191319826208988,0.0,0.0,10617.289382710618,9758.69024130976
831,100876,4,10719.405,90000.0,95940.0,,90000.0,1,-1261.0,-931.0,-931.0,-5940.0,1.0659999998815557,5940.0,0.938086303842184,,,7994.993337505552,7499.993750005207
832,100877,2,2250.0,45000.0,45000.0,4315.5,45000.0,1,-198.0,365243.0,365243.0,0.0,0.9999999997777776,0.0,0.9999999997777776,0.11111111108250334,0.09999999997682772,4500000000.0,4500000000.0
833,100878,6,11907.36,84087.0,96849.0,0.0,84087.0,1,-1323.0,-993.0,-993.0,-12762.0,1.151771379505539,12762.0,0.8682278597746773,0.0,0.0,8070.743274380606,7007.244160629865
834,100879,6,18518.49,202167.0,202167.0,0.0,202167.0,1,-1249.0,-679.0,-709.0,0.0,0.9999999999505359,0.0,0.9999999999505359,0.0,0.0,16847.2359606367,16847.2359606367
835,100880,5,3375.0,0.0,135000.0,0.0,49405.5,0,-2387.0,-2057.0,-2087.0,-135000.0,1.0990071953327043,4891.5,0.0,0.0,0.0,13499999999.999998,4117.121569065359
836,100881,2,23842.485,134955.0,134955.0,0.0,134955.0,1,-232.0,-82.0,-82.0,0.0,0.9999999999259012,0.0,0.9999999999259012,0.0,0.0,22492.46251256248,22492.46251256248
837,100882,5,3356.505,74506.5,74506.5,0.0,74506.5,1,-512.0,178.0,365243.0,0.0,0.9999999998657836,0.0,0.9999999998657836,0.0,0.0,3104.4362064849147,3104.4362064849147
838,100883,1,1707.93,20340.0,18306.0,2034.0,20340.0,1,-2190.0,-1860.0,-1860.0,2034.0,0.8999999995575222,-2034.0,1.1111111105041456,0.11111111105041456,0.0999999999508358,1525.4987287510596,1694.998587501177
839,100884,3,5448.555,44811.0,44811.0,0.0,44811.0,1,-340.0,-10.0,-40.0,0.0,0.9999999997768404,0.0,0.9999999997768404,0.0,0.0,3734.2468881275927,3734.2468881275927
840,100885,8,24225.21,0.0,0.0,0.0,180000.0,1,-864.0,-534.0,-684.0,0.0,1.2128249999326208,38308.5,0.0,0.0,0.0,18192.359839700133,14999.987500010415
841,100886,1,14418.9,202500.0,202500.0,0.0,202500.0,1,-524.0,-14.0,-14.0,0.0,0.9999999999506174,0.0,0.9999999999506174,0.0,0.0,11249.993750003472,11249.993750003472
842,100887,2,16359.435,200997.0,160794.0,40203.0,200997.0,1,-63.0,267.0,365243.0,40203.0,0.799982089245114,-40203.0,1.250027986041144,0.2500279861033355,0.20001791070513406,13399.488833759307,16749.736041886634
843,100888,5,4356.54,22621.5,21366.0,2263.5,22621.5,1,-2090.0,-1940.0,-1940.0,1255.5,0.9444997011937758,-1255.5,1.0587615833292323,0.10593934283162999,0.1000596776959708,3560.994065009892,3770.243716260473
844,100890,1,15449.76,87435.0,87435.0,0.0,87435.0,1,-1254.0,-1104.0,-1104.0,0.0,0.9999999998856292,0.0,0.9999999998856292,0.0,0.0,14572.475712540481,14572.475712540481
845,100891,6,20992.59,675000.0,790830.0,0.0,675000.0,1,-168.0,1242.0,365243.0,-115830.0,1.1715999999826432,115830.0,0.8535336292141986,0.0,0.0,13180.497803250366,11249.998125000313
846,100892,4,69891.255,675000.0,698166.0,,675000.0,1,-484.0,-154.0,-334.0,-23166.0,1.0343199999846768,23166.0,0.9668187794741248,,,58180.45151629041,56249.953125039065
847,100893,7,40500.0,0.0,810000.0,17010.0,450000.0,1,-350.0,-20.0,-20.0,-810000.0,1.0461999999767508,20790.0,0.0,0.11111111110385324,0.09999999999412112,81000000000.0,37499.96875002603
848,100894,1,7867.17,171544.5,171544.5,0.0,171544.5,1,-1470.0,-780.0,-900.0,0.0,0.9999999999417062,0.0,0.9999999999417062,0.0,0.0,7147.684521798116,7147.684521798116
849,100895,3,2583.045,23485.5,23229.0,2349.0,23485.5,1,-2507.0,-2177.0,-2177.0,256.5,0.9890783670822088,-256.5,1.0110422312578922,0.10112359546208463,0.10001916071617843,1935.7483868763445,1957.1233690638592
850,100896,8,22715.955,450000.0,628771.5,2700.0,450000.0,1,-297.0,1113.0,-117.0,-178771.5,1.3972699999689495,178771.5,0.7156812927953051,0.10666666662452676,0.10067114090206147,13099.4035209576,9374.998046875406
851,100897,3,5721.795,40455.0,30942.0,11250.0,40455.0,1,-332.0,-182.0,-182.0,9513.0,0.7648498329588802,-9513.0,1.307446189222595,0.36358347864921997,0.2780867630013381,5156.991405014325,6742.488762518729
852,100898,1,15296.805,145269.0,145269.0,0.0,145269.0,1,-1130.0,-860.0,-890.0,0.0,0.9999999999311624,0.0,0.9999999999311624,0.0,0.0,14526.88547311453,14526.88547311453
853,100899,1,2895.48,15277.5,14427.0,1530.0,15277.5,1,-2309.0,-2159.0,-2159.0,850.5,0.9443298962890984,-850.5,1.058951964331495,0.10605115401257978,0.10014727533945524,2404.495992506679,2546.245756257073
854,100900,3,4500.0,0.0,90000.0,0.0,31455.0,1,-2838.0,365243.0,-1011.0,-90000.0,1.1055793987901512,3321.0,0.0,0.0,0.0,9000000000.0,2621.2478156268203
855,100901,2,2216.925,19800.0,19584.0,1980.0,19800.0,1,-2069.0,-1739.0,-1739.0,216.0,0.9890909085913684,-216.0,1.011029411248453,0.10110294112484533,0.09999999994949496,1631.9986400011335,1649.998625001146
856,100902,3,12527.64,191655.0,222012.0,0.0,191655.0,1,-12.0,678.0,365243.0,-30357.0,1.158393989138901,30357.0,0.8632641478450146,0.0,0.0,9250.496145626606,7985.621672657637
857,100903,2,57087.45,1102500.0,1102500.0,,1102500.0,1,-205.0,485.0,365243.0,0.0,0.9999999999909296,0.0,0.9999999999909296,,,45937.480859382966,45937.480859382966
858,100904,4,4726.35,54000.0,40500.0,13500.0,54000.0,1,-2693.0,-2363.0,-2483.0,13500.0,0.7499999998611111,-13500.0,1.3333333330041148,0.3333333332510288,0.2499999999537037,3374.997187502344,4499.996250003125
859,100905,3,37339.155,675000.0,767664.0,,675000.0,1,-444.0,966.0,365243.0,-92664.0,1.1372799999831515,92664.0,0.8792909397747024,,,15992.996668125694,14062.497070313111
860,100906,6,20281.5,450000.0,450000.0,0.0,450000.0,1,-2812.0,365243.0,365243.0,0.0,0.9999999999777778,0.0,0.9999999999777778,0.0,0.0,9374.998046875406,9374.998046875406
861,100907,3,7079.805,40455.0,36409.5,4045.5,40455.0,1,-514.0,-364.0,-364.0,4045.5,0.8999999997775305,-4045.5,1.1111111108059404,0.11111111108059404,0.09999999997528117,6068.239886266857,6742.488762518729
862,100908,8,30121.47,225000.0,272889.0,8550.0,225000.0,1,-567.0,-237.0,-417.0,-47889.0,1.212839999946096,47889.0,0.8245110649082773,0.1058436855754438,0.10138740660483962,22740.731049390797,18749.984375013017
863,100909,6,17875.62,463500.0,536917.5,0.0,463500.0,1,-363.0,1047.0,365243.0,-73417.5,1.1583980582274347,73417.5,0.8632611155184314,0.0,0.0,11185.778919629389,9656.247988281668
864,100910,1,2436.48,43470.0,53797.5,0.0,43470.0,1,-551.0,139.0,-221.0,-10327.5,1.2375776394668558,10327.5,0.8080301127732645,0.0,0.0,2241.5615660160142,1811.2492453128145
865,100911,5,11146.275,121450.5,109305.0,12145.5,121450.5,1,-356.0,-26.0,-26.0,12145.5,0.899996294712661,-12145.5,1.1111156853656177,0.11111568545710483,0.1000037052050009,9108.742409381326,10120.866565944527
866,100912,11,31077.54,224955.0,224955.0,0.0,224955.0,1,-749.0,-599.0,-689.0,0.0,0.9999999999555468,0.0,0.9999999999555468,0.0,0.0,22495.477504522496,22495.477504522496
867,100913,10,21775.5,0.0,0.0,0.0,675000.0,1,-729.0,1041.0,-219.0,0.0,0.9999999999851852,0.0,0.0,0.0,0.0,11249.998125000313,11249.998125000313
868,100914,1,67763.565,900000.0,939204.0,,900000.0,1,-475.0,35.0,-265.0,-39204.0,1.0435599999884049,39204.0,0.9582582697586652,,,52177.97101223833,49999.972222237666
869,100915,1,11667.915,53901.0,56745.0,0.0,53901.0,1,-426.0,-276.0,-276.0,-2844.0,1.0527633993705563,2844.0,0.9498810466208686,0.0,0.0,9457.48423752627,8983.485027524956
870,100916,3,15362.595,0.0,0.0,0.0,143550.0,1,-99.0,231.0,365243.0,0.0,0.999999999930338,0.0,0.0,0.0,0.0,11962.490031258309,11962.490031258309
871,100917,9,4170.735,22000.5,20781.0,2200.5,22000.5,1,-2325.0,-2175.0,-2175.0,1219.5,0.94456944117426,-1219.5,1.058683412223337,0.10588999561816564,0.10002045403512627,3463.494227509621,3666.7438887601857
872,100918,3,15345.72,299322.0,338832.0,0.0,299322.0,1,-671.0,19.0,-41.0,-39510.0,1.131998316156781,39510.0,0.8833935401354241,0.0,0.0,14117.99411750245,12471.744803439666
873,100919,11,7373.25,67500.0,71955.0,0.0,67500.0,1,-451.0,-121.0,-241.0,-4455.0,1.0659999998420742,4455.0,0.9380863038095912,0.0,0.0,5996.245003129165,5624.9953125039065
874,100920,9,3060.585,45000.0,63616.5,4365.0,45000.0,1,-418.0,632.0,-268.0,-18616.5,1.4136999996858444,18616.5,0.7073636555441806,0.25736269552350305,0.20468453250583366,1767.1245091320807,1249.9996527778742
875,100921,2,6395.31,33205.5,31365.0,3321.0,33205.5,1,-2008.0,-1858.0,-1858.0,1840.5,0.944572435004872,-1840.5,1.0586800570512738,0.10588235290741836,0.10001355194169233,5227.491287514521,5534.240776265374
876,100922,2,11394.315,121995.0,121995.0,0.0,121995.0,1,-1032.0,-702.0,-822.0,0.0,0.9999999999180292,0.0,0.9999999999180292,0.0,0.0,10166.241528132061,10166.241528132061
877,100923,11,22514.49,198900.0,191808.0,19890.0,198900.0,1,-1035.0,-765.0,-765.0,7092.0,0.9643438913542312,-7092.0,1.0369744744204117,0.10369744744204114,0.09999999999497236,19180.78081921918,19889.98011001989
878,100924,4,18033.21,270000.0,313839.0,0.0,270000.0,1,-672.0,378.0,365243.0,-43839.0,1.162366666623616,43839.0,0.8603137277119697,0.0,0.0,8717.74757840345,7499.997916667245
879,100925,4,12095.19,129582.0,129582.0,0.0,129582.0,1,-663.0,-333.0,-333.0,0.0,0.9999999999228288,0.0,0.9999999999228288,0.0,0.0,10798.4910012575,10798.4910012575
880,100926,4,6750.0,0.0,135000.0,0.0,158481.0,1,-2205.0,365243.0,-1748.0,-135000.0,0.9999999999369009,0.0,0.0,0.0,0.0,13499999999.999998,15848.08415191585
881,100927,3,5957.46,112707.0,112707.0,0.0,112707.0,1,-1138.0,-448.0,-448.0,0.0,0.9999999999112744,0.0,0.9999999999112744,0.0,0.0,4696.123043282066,4696.123043282066
882,100928,1,26275.95,180000.0,220302.0,,180000.0,1,-1036.0,-706.0,-796.0,-40302.0,1.2238999999320055,40302.0,0.8170602173009297,,,18358.48470126275,14999.987500010415
883,100929,7,17497.8,360000.0,409896.0,2475.0,360000.0,1,-1245.0,-1035.0,-1065.0,-49896.0,1.1385999999683722,49896.0,0.8782715615454098,0.10550546705650173,0.10110294113517036,11385.996837223101,9999.997222222994
884,100930,3,2250.0,45000.0,45000.0,0.0,45000.0,1,365243.0,365243.0,365243.0,0.0,0.9999999997777776,0.0,0.9999999997777776,0.0,0.0,4500000000.0,4500000000.0
885,100931,3,10438.92,0.0,0.0,0.0,100210.5,1,-575.0,-305.0,-305.0,0.0,0.9999999999002099,0.0,0.0,0.0,0.0,10021.03997896002,10021.03997896002
886,100932,1,4439.565,39811.5,38785.5,3982.5,39811.5,1,-1421.0,-1151.0,-1151.0,1026.0,0.9742285518068324,-1026.0,1.0264531845595768,0.10268012527808584,0.10003390977480528,3878.5461214538786,3981.146018853981
887,100933,9,28599.75,675000.0,675000.0,3292.2,675000.0,1,-513.0,-363.0,-513.0,0.0,0.9999999999851852,0.0,0.9999999999851852,0.09204831401553196,0.08998105918382925,18749.994791668112,18749.994791668112
888,100934,2,9329.265,69745.5,67189.5,6975.0,69745.5,1,-734.0,-524.0,-524.0,2556.0,0.96335247421506,-2556.0,1.0380416581403282,0.10381086328908372,0.1000064520148244,8398.677001653748,8718.176602279247
889,100935,7,12058.47,159817.5,178380.0,0.0,159817.5,1,-1377.0,-927.0,-927.0,-18562.5,1.1161481063640624,18562.5,0.8959384459639008,0.0,0.0,11148.743032035603,9988.587507132808
890,100937,2,4212.405,44991.0,35991.0,9000.0,44991.0,1,365243.0,331.0,365243.0,9000.0,0.7999599918205952,-9000.0,1.2500625152815807,0.25006251555942804,0.20004000795713808,2999.2475006270834,3749.246875627604
891,100938,17,19718.28,270000.0,291919.5,0.0,270000.0,1,-856.0,-346.0,-736.0,-21919.5,1.0811833332932894,21919.5,0.9249125186592566,0.0,0.0,16217.740990143897,14999.991666671296
892,100939,6,4746.69,50962.5,50962.5,0.0,50962.5,1,-67.0,263.0,365243.0,0.0,0.9999999998037772,0.0,0.9999999998037772,0.0,0.0,4246.87146094045,4246.87146094045
893,100940,4,7189.74,67500.0,71955.0,3199.5,67500.0,1,-673.0,-343.0,-343.0,-4455.0,1.0659999998420742,4455.0,0.9380863038095912,0.06089935759012146,0.06007604561609613,5996.245003129165,5624.9953125039065
894,100941,8,25670.385,0.0,0.0,18306.0,270000.0,1,-558.0,132.0,365243.0,0.0,1.1972166666223252,53248.5,0.0,0.11112325174150622,0.10000983380317033,13468.681888049214,11249.995312501953
895,100942,4,13014.72,120240.0,117144.0,12024.0,120240.0,1,-1740.0,-1470.0,-1500.0,3096.0,0.9742514969249624,-3096.0,1.0264290103610574,0.10264290103610574,0.0999999999916833,11714.388285611714,12023.987976012024
896,100943,4,20889.675,477000.0,628114.5,0.0,477000.0,1,-778.0,-448.0,-448.0,-151114.5,1.3168018867648468,151114.5,0.7594156797724075,0.0,0.0,13085.71602380916,9937.49792968793
897,100944,6,6556.32,0.0,0.0,9000.0,60430.5,1,-1676.0,-1346.0,-1346.0,0.0,0.9352892991229116,-3910.5,0.0,0.15923566876163558,0.14893141705778845,4709.996075003271,5035.8708034409965
898,100945,7,9829.305,220320.0,249327.0,22032.0,220320.0,1,-554.0,496.0,365243.0,-29007.0,1.131658496680662,29007.0,0.8836588094797733,0.08836588094797733,0.09999999999546116,6925.748076181088,6119.998300000471
