,TARGET,DAYS_BIRTH,INCOME_ANNUITY_DIFF,PREVAPP_AMT_ANNUITY_LAST,ANNUITY_INCOME_RATIO,FLAG_EMP_PHONE,BUREAU_TOTAL_DEBT,REGION_POPULATION_RELATIVE,REG_CITY_NOT_LIVE_CITY,REGION_RATING_CLIENT_W_CITY,PREVAPP_AMT_CREDIT_GOODS_DIFF_LAST,REG_CITY_NOT_WORK_CITY,BUREAU_RATIO_DEBT_CREDIT,DAYS_LAST_PHONE_CHANGE,EXT_SOURCE_1,PREVAPP_SK_ID_PREV_COUNT,CREDIT_GOODS_RATIO,BUREAU_COUNT,NAME_EDUCATION_TYPE,AMT_GOODS_PRICE,EXT_SOURCE_2,DAYS_EMPLOYED_RATIO,PREVAPP_AMT_DECLINED_LAST,DAYS_REGISTRATION,PREVAPP_ANNUITY_GOODS_LAST,FLAG_DOCUMENT_3,BUREAU_DAYS_DIFF_AVG,DAYS_ID_PUBLISH,BUREAU_ACTIVE_LOANS_PCT,PREVAPP_DAYS_LAST_DUE_1ST_VERSION_LAST,BUREAU_TOTAL_CREDIT,CREDIT_TERM
166,0,-10887,80626.5,,0.10414999998842778,1,155065.5,0.030755,0,2,,1,0.68918,-114.0,0.3563551035088492,,1.6599999999180248,2.0,3,202500.0,0.5477730476270279,0.031321759925894886,,-5333.0,,0,930.5,-2828,0.5,,225000.0,35.86173783980185
167,0,-11568,132124.5,28465.38,0.19558904108398242,1,439798.5,0.018029,0,3,14850.0,0,0.14553368406475178,-1606.0,0.5925473429253104,8.0,1.1187999999834253,12.0,3,675000.0,0.593340422792271,0.20150414955178436,-14850.0,-1082.0,18749.98437501302,1,224.0,-824,0.3333333333333333,-52.0,3021970.5,23.507494039467872
168,0,-12019,128808.0,32804.37,0.18217142855986215,1,,0.003813,0,2,108724.5,0,,-2575.0,0.7217605119102734,11.0,1.1055999999754311,,1,450000.0,0.4722858229404335,0.09551543397580117,-108724.5,-682.0,19499.995937500844,1,,-2588,,-2274.0,,17.34002508805938
169,0,-13116,102384.0,2731.41,0.2415999999821037,1,0.0,0.028663,0,2,0.0,0,0.0,0.0,,7.0,0.9999999999811677,9.0,1,531000.0,0.7489161279000881,0.13616956399524974,0.0,-7237.0,2227.4977725022277,1,278.6666666666667,-3168,0.1111111111111111,-1644.0,599966.7300000001,16.28035319589148
170,0,-20858,93609.0,18331.425,0.16791999998507376,1,521280.0,0.022625,0,2,14008.5,1,0.2925298620867157,-738.0,,1.0,1.1979999999467557,10.0,1,225000.0,0.7044244680571375,0.022629207029738807,-14008.5,-8167.0,13606.48866125945,1,263.1,-4411,0.2,-377.0,1781971.92,14.268699373104283
171,0,-16891,188806.5,3791.835,0.12589583332750484,1,0.0,0.026392,0,2,-17109.0,0,0.0,-332.0,,5.0,0.9999999999777778,1.0,1,450000.0,0.640040616163284,0.16162453387107012,17109.0,-7519.0,5992.490012516646,0,0.0,-434,0.0,-2079.0,83790.0,16.54807214350927
172,0,-12147,143253.0,8753.715,0.20414999998865835,1,1493374.5,0.035792000000000004,0,2,-9000.0,0,0.6731678918585593,-1754.0,0.7649171875783758,17.0,0.9999999999851853,8.0,3,675000.0,0.6015603738443187,0.17930353188384254,9000.0,-6189.0,9142.484762525397,1,242.375,-1719,0.5,-1175.0,2218428.0,18.368846431445057
173,0,-22994,60903.0,4915.485,0.09773333331885431,0,213867.0,0.019101,0,2,2970.0,0,0.41848719073104496,-632.0,,6.0,1.1319999998993777,5.0,1,112500.0,0.12190594054259885,,-2970.0,-9705.0,3749.996875002604,0,212.4,-4078,0.4,-272.0,511047.9,19.304229165826545
174,0,-25104,42903.0,,0.20549999996194443,0,83124.0,0.010276,0,2,,0,1.0262222222222221,-2.0,,,1.0659999999052445,1.0,1,112500.0,0.6405140556837132,,,-4182.0,,0,0.0,-4210,1.0,,81000.0,10.806974848331103
175,0,-19525,50301.0,17504.73,0.3789999999532099,0,314253.0,0.009334,0,2,-3015.0,0,0.5413488372093024,-7.0,,1.0,1.1716039603702617,5.0,1,454500.0,0.1715351212035425,,3015.0,-5077.0,14486.835513164488,1,93.2,-1589,0.4,-923.0,580500.0,17.34564643234449
176,0,-18302,36783.0,4419.855,0.4161428570768027,1,0.0,0.018209,0,3,-1273.5,0,0.0,-1111.0,,3.0,1.197999999982252,3.0,1,675000.0,0.046215527379862266,0.07501912363403952,1273.5,-10539.0,3824.9936250106252,1,375.6666666666667,-1210,0.0,-1834.0,416083.5,30.844490204506812
177,0,-12027,132205.5,5070.285,0.16059999998980318,1,,0.0228,0,2,18580.5,1,,0.0,,12.0,1.2639999999498412,,1,252000.0,0.16425890585653596,0.14301155744825106,-18580.5,-3867.0,3910.1233707819288,0,,-4420,,365243.0,,12.592777080949306
178,0,-16518,134761.5,5292.0,0.14437142856226215,1,844785.0,0.01885,0,2,0.0,0,0.500079914757592,-2709.0,,1.0,1.1979999999795214,5.0,1,585000.0,0.6717825437089173,0.2174597410203776,0.0,-3627.0,3749.996875002604,1,409.8,-44,0.8,-2349.0,1689300.0,30.821294267070698
179,0,-12648,150984.0,16874.19,0.16119999999104445,1,0.0,0.007114,0,2,0.0,0,0.0,-1127.0,0.34271221048651057,4.0,1.316799999980492,7.0,1,675000.0,0.6344549499357989,0.22153700207268895,0.0,-2109.0,15918.72346879422,1,109.71428571428571,-4594,0.0,-131.0,348075.0,30.63275433187457
180,1,-15326,153000.0,8030.16,0.1499999999916667,1,208705.5,0.02461,0,2,2736.0,0,0.61025,-429.0,,3.0,0.9999999999814816,2.0,3,540000.0,0.3721102589242765,0.06772804389124888,-2736.0,-782.0,6106.489822516963,0,236.0,-792,1.0,-3.0,342000.0,19.999999992592592
181,0,-16475,176872.5,3318.435,0.1265555555493059,1,0.0,0.005313,0,2,2560.5,0,0.0,-1488.0,,3.0,1.1583986486312554,7.0,3,666000.0,0.6219784526230758,0.0010318664649662315,-2560.5,-1225.0,2156.2482031264976,1,230.71428571428572,-25,0.42857142857142855,-2392.0,2990250.0,30.104126414943273
182,0,-14033,175126.5,2250.0,0.22165999999014846,1,445420.62,0.006233,1,2,0.0,1,0.8208145922063447,-534.0,,3.0,1.1055999999836208,2.0,1,675000.0,0.5750860506591902,0.023373476821330775,0.0,-544.0,4500000000.0,1,35.5,-554,0.5,365243.0,542656.8,14.963457544595133
183,0,-13873,29569.5,4921.2,0.4026363635550229,1,170511.795,0.031329,0,2,0.0,0,0.5771966300615606,-2690.0,0.5497171405900174,1.0,1.2375999999449956,3.0,1,225000.0,0.4953660887502677,0.09240971678253421,0.0,-632.0,3749.996875002604,1,584.6666666666666,-5042,0.3333333333333333,-2330.0,295413.705,13.971551133202102
184,1,-10127,173983.5,8766.135,0.14082222221526805,1,,0.032561,0,1,-2088.0,0,,-130.0,,4.0,1.2111999999663554,,3,360000.0,0.5002314931327102,0.010960797877911323,2088.0,-1724.0,8099.091900908099,1,,-337,,-2074.0,,15.290516011680776
185,0,-21703,81828.0,16012.8,0.0907999999899111,0,129374.505,0.025164,0,2,0.0,0,0.1521350100457116,-2028.0,,5.0,1.263999999929778,7.0,1,180000.0,0.2653117484731741,,0.0,-9849.0,10499.996500001167,0,334.2857142857143,-4980,0.2857142857142857,-369.0,850392.72,27.841409657560686
186,0,-19785,83295.0,4561.29,0.07449999999172222,1,0.0,0.018209,0,3,0.0,0,0.0,-1.0,0.6200196960355097,1.0,0.9999999998518518,1.0,1,67500.0,0.7094531689636673,0.5013393987876368,0.0,-9342.0,4214.060744141357,1,0.0,-3310,0.0,-849.0,19371.69,10.067114078945393
187,0,-13620,154678.5,27580.32,0.14067499999218472,1,454555.21499999997,0.00496,0,2,41580.0,0,0.40558174095252025,-252.0,0.5216328501389592,6.0,1.131999999949689,12.0,1,225000.0,0.39143594690346734,0.10301027907710006,-41580.0,-5451.0,18749.992187503256,1,181.08333333333334,-4225,0.25,-4.0,1120748.715,10.058645810849024
188,0,-13210,288450.0,8550.99,0.14533333332902715,1,703584.0,0.072508,0,1,-5184.0,0,0.7735237894235444,-382.0,0.667166655817305,4.0,1.1451999999850302,4.0,3,765000.0,0.7494092451416423,0.01703255111054697,0.0,-7318.0,8637.735603773994,0,134.0,-4397,0.75,-366.0,909582.885,17.86091742755129
189,0,-11177,231484.5,17535.6,0.2651285714201546,1,-88.83,0.032561,0,1,0.0,0,0.0,-926.0,0.3800918342678742,2.0,0.9999999999955556,1.0,3,2250000.0,0.6933579251678945,0.13545674164396238,0.0,-64.0,14999.987500010417,1,0.0,-2793,1.0,-563.0,0.0,26.941106737439025
190,0,-14823,194431.5,9000.0,0.13585999999396178,1,409041.0,0.003818,0,2,0.0,0,0.36836154528839415,-1898.0,,6.0,1.1451980197893818,7.0,3,909000.0,0.6263387445759298,0.012480604474452274,0.0,-1147.0,14685.737761885199,1,294.7142857142857,-4138,0.14285714285714285,365243.0,1110433.5,34.05417340266805
191,0,-23656,147505.5,9434.07,0.34441999998469247,1,0.0,0.006629,0,2,-39226.5,0,0.0,-584.0,,14.0,1.0857999999827652,10.0,1,630000.0,0.5924589685675292,0.502324991757831,39226.5,-7125.0,11500.1884998115,1,240.0,-4681,0.0,-1602.0,1348550.55,8.827129666127643
192,0,-14091,188136.0,10722.42,0.16383999999271823,1,1204609.5,0.019689,0,2,-10723.5,0,0.22420296140778667,0.0,,3.0,1.395999999984489,19.0,1,900000.0,0.5986321123746743,0.40195869732592343,10723.5,-8127.0,10723.489276510723,1,134.0,-2462,0.47368421052631576,249.0,5372852.76,34.08203124075465
193,0,-14144,128947.5,5073.12,0.1812857142742041,1,0.0,0.030755,0,2,0.0,1,0.0,-1450.0,,5.0,0.9999999999861112,11.0,1,720000.0,0.7221783702089665,0.31928733054248254,0.0,-1516.0,4225.495774504226,1,158.72727272727272,-4616,0.09090909090909091,-2527.0,489321.0,25.2167060589382
194,0,-13584,99000.0,5549.535,0.11999999998933333,1,,0.009657,0,2,-1467.0,0,,0.0,0.394163265516274,4.0,0.9999999999629628,,1,270000.0,0.6365722494978974,0.050058892851927925,1467.0,-350.0,5246.241256264573,0,,-2097,,-4.0,,19.999999985185184
195,0,-10010,236781.0,11371.545,0.19049230768579511,1,63679.995,0.006207,1,2,0.0,1,0.10462927137676369,-964.0,0.4129435398173111,4.0,1.1385999999873488,4.0,3,900000.0,0.6348960636020012,0.02397602399997605,0.0,-4629.0,13337.966655083364,1,132.25,-2680,0.5,-837.0,608625.0449999999,18.39121304790265
196,0,-13957,89136.0,11087.955,0.26637037034844685,1,670533.435,0.009657,0,2,18207.0,0,0.5875849491113714,-317.0,0.7410963179186301,4.0,0.9999999999909296,10.0,1,1102500.0,0.4088706121454352,0.029375940409383062,0.0,-5038.0,7499.993750005208,1,221.3,-4630,0.6,43.0,1141168.5,34.06562846555876
197,0,-17947,141453.0,3350.52,0.10188571427924537,1,953550.0,0.010147,0,2,-301.5,0,0.8728426082300119,-122.0,,4.0,1.1979999999736413,4.0,1,454500.0,0.6410123825293345,0.2799910850169895,301.5,-11812.0,2321.248065626612,1,576.5,-1505,0.5,-1748.0,1092465.0,33.93101512187261
198,0,-19070,114750.0,9753.48,0.1499999999888889,1,120888.0,0.008473999999999999,0,2,-4500.0,0,0.09932588985666886,-481.0,0.6215554079882224,7.0,0.9999999999753086,6.0,1,405000.0,0.3715433102138179,0.04389092818242838,0.0,-6789.0,7510.04248995751,0,137.16666666666666,-2595,0.3333333333333333,-22.0,1217084.49,19.999999990123456
199,0,-17850,77724.0,15527.43,0.28033333330737653,1,0.0,0.018634,0,2,-3694.5,1,0.0,0.0,,5.0,1.1583999999852903,1.0,1,787500.0,0.4973012633185316,0.16240896367641958,0.0,-2880.0,14345.535654464345,0,0.0,-1400,0.0,-1948.0,143955.0,30.13079666067816
