,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_11,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_ANOM,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,INCOME_ANNUITY_DIFF,CREDIT_GOODS_RATIO,CREDIT_GOODS_DIFF,CREDIT_TERM,DAYS_EMPLOYED_RATIO,FLAG_CONTACTS_SUM,CNT_NON_CHILDREN,CHILDREN_INCOME_RATIO,PER_CAPITA_INCOME,FLAG_REGIONS,SUM_FLAGS_DOCUMENTS,BUREAU_COUNT,BUREAU_TYPES_COUNT,BUREAU_ACTIVE_LOANS_PCT,BUREAU_PAST_DUE_LOANS_PCT,BUREAU_TOTAL_DEBT,BUREAU_TOTAL_CREDIT,BUREAU_TOTAL_OVERDUE,BUREAU_CREDIT_PROL_AVG,BUREAU_OVERDUE_COUNT,BUREAU_DAYS_DIFF_AVG,BUREAU_AVG_TYPES_COUNT,BUREAU_RATIO_DEBT_CREDIT,BUREAU_RATIO_OVERDUE_DEBT,PREVAPP_SK_ID_PREV_COUNT,PREVAPP_AMT_ANNUITY_LAST,PREVAPP_AMT_APPLICATION_LAST,PREVAPP_AMT_CREDIT_LAST,PREVAPP_AMT_DOWN_PAYMENT_LAST,PREVAPP_AMT_GOODS_PRICE_LAST,PREVAPP_FLAG_LAST_APPL_PER_CONTRACT_LAST,PREVAPP_DAYS_FIRST_DUE_LAST,PREVAPP_DAYS_LAST_DUE_1ST_VERSION_LAST,PREVAPP_DAYS_LAST_DUE_LAST,PREVAPP_AMT_DECLINED_LAST,PREVAPP_AMT_CREDIT_GOODS_RATIO_LAST,PREVAPP_AMT_CREDIT_GOODS_DIFF_LAST,PREVAPP_AMT_CREDIT_APPLICATION_RATIO_LAST,PREVAPP_CREDIT_DOWNPAYMENT_RATIO_LAST,PREVAPP_GOOD_DOWNPAYMET_RATIO_LAST,PREVAPP_ANNUITY_LAST,PREVAPP_ANNUITY_GOODS_LAST
47,100054,0,Cash loans,F,0,1,0,99000.0,260640.0,26838.0,225000.0,Unaccompanied,Working,1,Married,House / apartment,0.022625,-20121,-5332.0,-9197.0,-3283,,1,1,1,1,1,0,Medicine staff,2.0,2,2,2,16,0,0,0,0,1,1,Business Entity Type 3,,0.08924065344241718,0.7281412993111438,4.0,0.0,4.0,0.0,-1247.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False,2.6327272724613406,0.2710909090635262,72162.0,1.1583999999485157,35640.00001,9.71160294742097,0.2649967696759588,5,2.0,0.0,33000.0,2,1,2.0,1.0,0.5,0.0,0.0,104692.5,0.0,0.0,0.0,172.5,2.0,0.0,0.0,5.0,10349.91,102937.5,92641.5,10296.0,102937.5,1.0,-255.0,15.0,365243.0,10296.0,0.8999781419890731,-10296.0,1.1111380967373004,0.11113809684524342,0.10002185791378052,9264.140735859264,10293.739706260294
48,100055,0,Cash loans,F,0,0,0,130500.0,1350000.0,37255.5,1350000.0,Unaccompanied,State servant,1,Married,House / apartment,0.020713,-19727,-4411.0,-6225.0,-3199,,1,1,1,1,1,0,Managers,2.0,3,3,3,10,0,0,0,0,0,0,Government,0.7104273289168539,0.5891866296961207,0.4668640059537032,0.0,0.0,0.0,0.0,-784.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.344827585414189,0.28548275859881356,93244.5,0.9999999999925925,1e-05,36.23626040819845,0.22360216972859642,5,2.0,0.0,43500.0,0,1,7.0,3.0,0.5714285714285714,0.0,1244438.055,2826732.015,0.0,0.0,0.0,291.57142857142856,2.3333333333333335,0.4402391342357227,0.0,2.0,6922.98,37219.5,39186.0,0.0,37219.5,1.0,-322.0,-172.0,-322.0,-1966.5,1.0528352070681133,1966.5,0.9498162606671218,0.0,0.0,6530.989115018142,6203.239661267232
49,100056,0,Cash loans,M,1,1,0,360000.0,1506816.0,49927.5,1350000.0,Unaccompanied,Working,1,Married,House / apartment,0.010006,-18264,-9523.0,-5504.0,-1797,3.0,1,1,0,1,0,0,Laborers,2.0,2,2,3,10,0,0,0,0,1,1,Transport: type 2,,0.5239340474953537,,1.0,1.0,1.0,1.0,-1498.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,4.185599999883733,0.13868749999614757,310072.5,1.116159999991732,156816.00001,30.180081111575767,0.5214082350642839,3,2.0,0.0,120000.0,2,1,,,,,,,,,,,,,,3.0,21678.705,405000.0,506038.5,0.0,405000.0,1.0,-2136.0,-546.0,-546.0,-101038.5,1.2494777777469264,101038.5,0.8003343618953828,0.0,0.0,9371.081597947852,7499.998611111368
50,100058,0,Revolving loans,F,0,1,0,54000.0,135000.0,6750.0,135000.0,Unaccompanied,State servant,3,Married,House / apartment,0.014519999999999996,-12406,-1176.0,-1149.0,-2576,,1,1,0,0,0,0,Core staff,2.0,2,2,3,9,0,0,0,0,0,0,School,0.6562248044601879,0.4508497225560816,0.4794489811780563,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.499999999537037,0.12499999997685185,47250.0,0.999999999925926,1e-05,19.99999997037037,0.0947928422495509,2,2.0,0.0,18000.0,0,2,4.0,2.0,0.5,0.0,258597.0,810000.0,0.0,0.0,0.0,578.25,2.0,0.31925555555555557,0.0,,,,,,,,,,,,,,,,,,
51,100059,0,Cash loans,M,1,1,1,540000.0,675000.0,34596.0,675000.0,Unaccompanied,Commercial associate,3,Married,House / apartment,0.026392,-18632,-6977.0,-3904.0,-1937,7.0,1,1,0,1,1,0,Managers,3.0,2,2,1,10,0,0,0,0,0,0,Services,0.3115099249880457,0.7133545848531052,0.3092753558842053,2.0,0.0,2.0,0.0,-1285.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,3.0,False,1.2499999999768518,0.06406666666548025,505404.0,0.9999999999851853,1e-05,19.51092611298678,0.3744632891661997,4,2.0,1.8518518518175585e-06,135000.0,0,1,5.0,2.0,0.2,0.0,980784.0,2157469.2,0.0,0.0,0.0,229.8,2.5,0.4545993055196338,0.0,18.0,26149.68,283410.0,255069.0,28341.0,283410.0,1.0,-461.0,-131.0,-431.0,28341.0,0.8999999999682439,-28341.0,1.11111111106755,0.11111111110675499,0.09999999999647154,21255.73228688976,23617.4803187664
52,100060,0,Cash loans,M,1,0,0,76500.0,454500.0,14661.0,454500.0,Unaccompanied,Working,1,Married,House / apartment,0.028663,-12282,-778.0,-1824.0,-1992,13.0,1,1,1,1,0,0,XNA,2.0,2,2,1,10,0,0,0,0,0,0,Emergency,0.24456163253546154,0.705947456699447,0.7992967832109371,4.0,0.0,4.0,0.0,-466.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,False,5.9411764698116105,0.1916470587984775,61839.0,0.9999999999779977,1e-05,31.000613852397098,0.06334473217989312,4,2.0,0.0,25500.0,0,1,5.0,1.0,0.0,0.0,0.0,274641.83999999997,0.0,0.0,0.0,178.8,5.0,0.0,0.0,1.0,12177.0,180000.0,180000.0,,180000.0,1.0,-436.0,614.0,-316.0,0.0,0.9999999999444446,0.0,0.9999999999444446,,,4999.998611111497,4999.998611111497
53,100061,0,Cash loans,F,0,1,2,225000.0,314055.0,16164.0,238500.0,Unaccompanied,Commercial associate,3,Married,House / apartment,0.006629,-10473,-1392.0,-2025.0,-1240,,1,1,0,1,0,0,Core staff,4.0,2,2,3,3,0,0,0,1,1,0,Self-employed,0.18959579955018274,0.7029791046049891,0.7016957740576931,0.0,0.0,0.0,0.0,-570.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,False,1.3957999999379644,0.07183999999680711,208836.0,1.3167924527749773,75555.00001,19.429287293102398,0.13291320551218677,3,2.0,8.888888888493827e-06,45000.0,2,1,1.0,1.0,0.0,0.0,0.0,37741.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,12826.44,66501.0,62905.5,6750.0,66501.0,1.0,-1035.0,-885.0,-975.0,3595.5,0.9459331437202548,-3595.5,1.0571571641498505,0.10730381284509243,0.10150223303386381,10484.232526279124,11083.481527530788
54,100062,0,Cash loans,M,1,0,0,81000.0,675000.0,32472.0,675000.0,Unaccompanied,Pensioner,1,Married,House / apartment,0.010006,-18611,,-6936.0,-2142,8.0,1,0,0,1,1,0,XNA,2.0,2,2,1,17,0,0,0,0,0,0,XNA,,0.6628649268152181,0.7380196196295241,0.0,0.0,0.0,0.0,-462.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,True,8.333333332304527,0.40088888883939644,48528.0,0.9999999999851853,1e-05,20.787139683177156,,3,2.0,0.0,27000.0,0,1,2.0,1.0,0.0,0.0,0.0,1081626.12,0.0,0.0,0.0,991.0,2.0,0.0,0.0,10.0,47952.0,900000.0,900000.0,75150.0,900000.0,1.0,-426.0,-96.0,-276.0,0.0,0.9999999999888889,0.0,0.9999999999888889,0.10647318724466132,0.09999999999866933,37499.98437500651,37499.98437500651
55,100063,0,Cash loans,F,0,1,0,180000.0,837427.5,45558.0,666000.0,Unaccompanied,Working,3,Married,House / apartment,0.022625,-12955,-4106.0,-7054.0,-5164,,1,1,0,1,1,1,Managers,2.0,2,2,0,15,0,0,0,0,0,0,Medicine,0.5527719020519871,0.6166372926426479,0.07010884382735824,1.0,1.0,1.0,1.0,-1547.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0,False,4.652374999741535,0.2530999999859389,134442.0,1.2573986486297688,171427.50001,18.38156854594548,0.31694326539324064,5,2.0,0.0,60000.0,0,1,18.0,3.0,0.3888888888888889,0.0,1651888.845,5006331.0,0.0,0.0,0.0,148.38888888888889,6.0,0.3299599736813247,0.0,9.0,12637.845,0.0,0.0,31135.5,155668.5,1.0,-425.0,-95.0,-335.0,0.0,0.8844563928550442,-17986.5,0.0,0.22614067196684096,0.200011563020135,11473.490438757968,12972.36418969651
56,100064,0,Cash loans,F,0,0,0,67500.0,298728.0,15381.0,202500.0,Family,Pensioner,1,Single / not married,Municipal apartment,0.019101,-21621,,-2019.0,-1344,,1,0,0,1,0,0,XNA,1.0,2,2,0,9,0,0,0,0,0,0,XNA,,0.6227082733555896,0.1694287272664794,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,4.425599999344356,0.22786666663290864,52119.0,1.4751999999271508,96228.00001,19.42188413014636,,2,1.0,0.0,33750.0,0,1,2.0,2.0,1.0,0.0,95413.5,162000.0,0.0,0.0,0.0,85.0,1.0,0.5889722222222222,0.0,1.0,2144.61,47607.48,47605.5,1.98,47607.48,1.0,-577.0,113.0,-37.0,1.9800000000032014,0.9999584096868898,-1.9800000000032014,1.000041591622808,4.1591832867716575e-05,4.159010305910119e-05,1983.5616735159695,1983.6441734815946
57,100068,0,Revolving loans,M,0,1,0,81000.0,247500.0,12375.0,247500.0,Unaccompanied,Working,1,Married,House / apartment,0.031329,-18248,-2351.0,-4375.0,-1721,,1,1,1,1,1,0,Security staff,2.0,2,2,2,14,0,0,0,0,1,1,Security,0.2377197192577024,0.6091352920795285,0.5136937663039473,2.0,0.0,2.0,0.0,-167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0555555551783264,0.15277777775891632,68625.0,0.999999999959596,1e-05,19.999999983838386,0.12883603689655634,5,2.0,0.0,27000.0,2,0,5.0,1.0,0.2,0.0,799038.0,1151753.94,0.0,0.0,0.0,425.8,5.0,0.69375755727825,0.0,1.0,7761.465,82152.0,81742.5,8217.0,82152.0,1.0,-131.0,199.0,365243.0,409.5,0.995015337302194,-409.5,1.0050096337884198,0.10052298374768046,0.10002191059255747,6811.869323442231,6845.994295004754
58,100069,0,Cash loans,M,1,1,1,360000.0,640458.0,27265.5,517500.0,Unaccompanied,Working,1,Separated,House / apartment,0.00733,-14186,-1743.0,-2128.0,-4982,10.0,1,1,0,1,0,0,Laborers,2.0,2,2,0,11,0,1,1,0,1,1,Transport: type 4,,0.2567370429595146,0.7076993447402619,0.0,0.0,0.0,0.0,-112.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,False,1.7790499999505818,0.07573749999789618,332734.5,1.237599999976085,122958.00001,23.489684757847947,0.12286761604600847,3,1.0,2.777777777700617e-06,120000.0,4,1,4.0,1.0,0.5,0.0,3152259.0,6249325.5,0.0,0.0,0.0,537.75,4.0,0.5044158765613985,0.0,7.0,26541.09,135000.0,139455.0,0.675,135000.0,1.0,-180.0,-30.0,-21.0,-4455.0,1.0329999999234816,4455.0,0.9680542109664011,5.317263381360647e-06,5.317235108221117e-06,23242.461262564564,22499.962500062502
59,100070,0,Cash loans,M,1,1,0,540000.0,1227901.5,46899.0,1129500.0,Unaccompanied,Working,3,Widow,House / apartment,0.032561,-20544,-2091.0,-6846.0,-566,2.0,1,1,1,1,0,0,Managers,1.0,1,1,1,14,0,0,0,0,0,0,Business Entity Type 3,,0.6535972121081295,0.33928769990891394,0.0,0.0,0.0,0.0,-1377.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.2738916666245577,0.08684999999839167,493101.0,1.0871195219027256,98401.50001,26.181826899042232,0.10178154210561796,4,1.0,0.0,270000.0,0,1,6.0,2.0,0.5,0.0,2249635.5,8758800.0,0.0,0.0,0.0,341.8333333333333,3.0,0.25684288943690914,0.0,2.0,13879.26,136341.0,136876.5,13635.0,136341.0,1.0,-1337.0,-947.0,-947.0,-535.5,1.003927651916597,535.5,0.99608771403447,0.09961534667385452,0.10000660108844688,9776.885873652947,9738.635900974357
60,100071,0,Cash loans,F,0,1,0,180000.0,1663987.5,86989.5,1588500.0,Family,Commercial associate,1,Married,House / apartment,0.018801,-20121,-2446.0,-6755.0,-2177,,1,1,0,1,0,0,Accountants,2.0,2,2,0,12,0,0,0,0,0,0,Industry: type 11,,0.5706663563799912,0.6971469077844458,0.0,0.0,0.0,0.0,-1572.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0,False,9.244374999486425,0.48327499997315143,93010.5,1.0475212464523291,75487.50001,19.12860172559578,0.12156453462629319,3,2.0,0.0,60000.0,0,1,4.0,1.0,0.0,0.0,0.0,598059.0,0.0,0.0,0.0,288.0,4.0,0.0,0.0,2.0,10097.595,223893.0,223893.0,0.0,223893.0,1.0,-1541.0,-851.0,-1031.0,0.0,0.9999999999553358,0.0,0.9999999999553358,0.0,0.0,9328.87111297037,9328.87111297037
61,100072,0,Cash loans,M,0,0,0,180000.0,1080000.0,44118.0,1080000.0,Unaccompanied,Working,2,Single / not married,With parents,0.010006,-7907,-1324.0,-4557.0,-586,,1,1,0,1,0,1,Sales staff,1.0,2,1,1,9,0,0,0,0,0,0,Trade: type 2,,0.0265407750366898,0.43473324875017305,0.0,0.0,0.0,0.0,-725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,False,5.999999999666667,0.24509999998638335,135882.0,0.9999999999907406,1e-05,24.479804156017995,0.16744656654539847,4,1.0,0.0,90000.0,0,0,2.0,1.0,0.0,0.0,0.0,314716.5,0.0,0.0,0.0,68.0,2.0,0.0,0.0,10.0,14111.1,0.0,0.0,3150.0,270000.0,1.0,-94.0,596.0,365243.0,0.0,0.9999999999629628,0.0,0.0,0.11112875055612752,0.10001428772363853,11249.995312501953,11249.995312501953
62,100073,0,Cash loans,M,1,1,0,324000.0,1130760.0,40189.5,810000.0,Unaccompanied,Pensioner,3,Civil marriage,House / apartment,0.01885,-22843,,-1042.0,-3967,10.0,1,0,0,1,0,0,XNA,2.0,2,2,3,9,0,0,0,0,0,0,XNA,,0.7330511930996613,0.2340151665320674,0.0,0.0,0.0,0.0,-2385.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,True,3.4899999998922837,0.12404166666283821,283810.5,1.3959999999827655,320760.00001,28.13570708067139,,2,2.0,0.0,108000.0,0,1,4.0,2.0,0.75,0.0,1537123.5,2176983.0,0.0,0.0,0.0,401.75,2.0,0.7060796983715537,0.0,9.0,44995.5,450000.0,405000.0,45000.0,450000.0,1.0,-757.0,113.0,365243.0,45000.0,0.8999999999799999,-45000.0,1.1111111110836762,0.11111111110836762,0.09999999999777777,40499.9595000405,44999.955000045
63,100075,0,Cash loans,F,0,0,0,112500.0,95940.0,10462.5,90000.0,Family,Working,3,Single / not married,House / apartment,0.00496,-12240,-3720.0,-5246.0,-4541,,1,1,0,1,0,0,XNA,1.0,2,2,0,14,0,0,0,0,0,0,University,0.2996061411205129,0.6645439411246608,0.4920600938649263,0.0,0.0,0.0,0.0,-280.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,False,0.8527999999241955,0.09299999999173333,102037.5,1.0659999998815555,5940.00001,9.169892464353747,0.3039215688757529,3,1.0,0.0,56250.0,0,1,4.0,2.0,1.0,0.0,547785.0,991566.0,0.0,0.0,0.0,388.5,2.0,0.55244431535571,0.0,7.0,20287.17,90000.0,104256.0,0.0,90000.0,1.0,-568.0,-418.0,-478.0,-14256.0,1.1583999998712888,14256.0,0.8632596684254853,0.0,0.0,17375.97104004827,14999.975000041668
64,100076,0,Cash loans,M,1,0,0,180000.0,315000.0,9679.5,315000.0,XNA,Commercial associate,1,Married,House / apartment,0.028663,-13866,-2546.0,-5448.0,-4097,1.0,1,1,0,1,0,0,Drivers,2.0,2,2,0,12,0,0,0,0,0,0,Transport: type 3,,0.5848873555356944,0.09507039584133267,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.749999999902778,0.053774999997012504,170320.5,0.999999999968254,1e-05,32.543003220679786,0.18361459698803878,3,2.0,0.0,60000.0,0,1,3.0,3.0,1.0,0.0,2610859.995,3296057.58,0.0,0.0,0.0,106.66666666666667,1.0,0.7921160148543279,0.0,,,,,,,,,,,,,,,,,,
65,100077,0,Cash loans,M,0,1,0,180000.0,1256400.0,40657.5,900000.0,Unaccompanied,Commercial associate,1,Single / not married,House / apartment,0.072508,-12049,-579.0,-6105.0,-1,,1,1,0,1,0,0,Core staff,1.0,1,1,2,12,0,0,0,0,0,0,Police,0.2867830789116058,0.6473478219828046,0.5620604831738043,4.0,0.0,4.0,0.0,-295.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,False,6.979999999612223,0.2258749999874514,139342.5,1.395999999984489,356400.00001,30.902047585094493,0.04805378043659538,3,1.0,0.0,90000.0,0,1,4.0,2.0,0.25,0.0,257926.5,687456.0,0.0,0.0,0.0,259.5,2.0,0.3751898303309594,0.0,26.0,15101.28,0.0,0.0,5890.5,58896.0,1.0,-2441.0,-2351.0,-2351.0,0.0,0.8999847186735966,-5890.5,0.0,0.11112997705688465,0.10001528115661246,13251.341871645322,14723.963190092027
66,100078,0,Cash loans,F,1,1,0,180000.0,1035000.0,43983.0,1035000.0,Unaccompanied,State servant,3,Married,House / apartment,0.028663,-19550,-4856.0,-6836.0,-3084,21.0,1,1,0,1,0,0,Core staff,2.0,2,2,1,9,0,0,0,0,0,0,Government,0.7961611232881004,0.5172704004425673,0.4294236843421945,0.0,0.0,0.0,0.0,-1594.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,False,5.749999999680556,0.244349999986425,136017.0,0.9999999999903382,1e-05,23.5318191065794,0.2483887469301221,3,2.0,0.0,60000.0,0,1,3.0,2.0,0.3333333333333333,0.0,537165.0,1143000.0,0.0,0.0,0.0,158.66666666666666,1.5,0.46996062992125986,0.0,11.0,11508.3,225000.0,276975.0,,225000.0,1.0,-1564.0,-334.0,-334.0,-51975.0,1.230999999945289,51975.0,0.8123476847797689,,,6594.64128699017,5357.141581632956
67,100079,0,Revolving loans,M,0,1,0,225000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,1,Separated,Municipal apartment,0.00733,-15359,-114.0,-5076.0,-2922,,1,1,0,1,0,0,Laborers,1.0,2,2,3,9,0,0,0,0,1,1,Construction,0.20247737407460809,0.5619229565929612,0.4135967602644276,0.0,0.0,0.0,0.0,-662.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,False,1.1999999999466666,0.05999999999733334,211500.0,0.9999999999629628,1e-05,19.999999985185184,0.007422358231279613,3,1.0,0.0,112500.0,2,0,1.0,1.0,0.0,0.0,0.0,60781.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,10426.86,80730.0,51831.0,31500.0,80730.0,1.0,-631.0,-481.0,-541.0,28899.0,0.6420289854277185,-28899.0,1.5575620764489277,0.6077443999522014,0.39018952057597056,8638.485602523997,13454.977575037376
68,100080,0,Revolving loans,F,0,0,1,157500.0,450000.0,22500.0,450000.0,Unaccompanied,Commercial associate,1,Civil marriage,House / apartment,0.010966,-11956,-3154.0,-8118.0,-4143,,1,1,0,1,0,0,Sales staff,3.0,2,2,6,10,0,0,0,0,0,0,Kindergarten,0.4115064104251909,0.12388829228441395,0.8327850252992314,,,,,-1711.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,False,2.8571428569614516,0.14285714284807258,135000.0,0.9999999999777778,1e-05,19.99999999111111,0.2638006024287392,3,2.0,6.349206348803225e-06,39375.0,0,0,1.0,1.0,0.0,0.0,0.0,30150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,6084.495,0.0,0.0,3091.5,30915.0,1.0,-1324.0,-1174.0,-1174.0,0.0,0.9445414844106287,-1714.5,0.0,0.1058714747672569,0.09999999996765324,4866.7418887635195,5152.491412514313
69,100081,0,Cash loans,M,1,0,0,180000.0,450000.0,21109.5,450000.0,Unaccompanied,Commercial associate,1,Civil marriage,House / apartment,0.014519999999999996,-10848,-121.0,-4809.0,-3494,20.0,1,1,0,1,0,0,Laborers,2.0,2,2,5,9,0,0,0,0,0,0,Other,,0.6454384930609306,,1.0,0.0,1.0,0.0,-2519.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,False,2.499999999861111,0.11727499999348473,158890.5,0.9999999999777778,1e-05,21.317416319042415,0.011154129803792524,3,2.0,0.0,60000.0,0,1,,,,,,,,,,,,,,1.0,6075.63,46755.0,45544.5,4680.0,46755.0,1.0,-2484.0,-2214.0,-2214.0,1210.5,0.9741097206771233,-1210.5,1.0265784011183394,0.10275664457777411,0.10009624636935167,4554.445445554555,4675.495324504675
70,100082,0,Cash loans,M,0,0,2,180000.0,450000.0,21109.5,450000.0,Unaccompanied,Commercial associate,3,Married,House / apartment,0.01885,-12009,-2844.0,-1377.0,-3656,,1,1,1,1,1,0,Laborers,4.0,2,2,0,12,0,0,0,0,0,0,Business Entity Type 3,0.35770654726206136,0.6865047975453018,0.39449540531239935,0.0,0.0,0.0,0.0,-1003.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,False,2.499999999861111,0.11727499999348473,158890.5,0.9999999999777778,1e-05,21.317416319042415,0.23682238340979464,5,2.0,1.1111111110493828e-05,36000.0,0,1,17.0,3.0,0.29411764705882354,0.0,2384752.41,10393996.41,0.0,0.058823529411764705,0.0,147.47058823529412,5.666666666666667,0.2294355622160543,0.0,15.0,32175.0,990000.0,990000.0,46327.5,990000.0,1.0,-666.0,24.0,-576.0,0.0,0.9999999999898991,0.0,0.9999999999898991,0.21340325856153913,0.20001554272416547,20624.995703125893,20624.995703125893
71,100083,0,Cash loans,M,1,1,0,103500.0,573628.5,24435.0,463500.0,Unaccompanied,Working,1,Married,House / apartment,0.009657,-15406,-892.0,-341.0,-4176,22.0,1,1,0,1,0,0,Laborers,2.0,2,2,0,18,0,0,0,0,0,0,Business Entity Type 3,0.2707661633733818,0.7071263161734994,0.5971924268337128,2.0,1.0,2.0,1.0,-2053.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,False,5.542304347290599,0.2360869564989288,79065.0,1.2376019417208715,110128.50001,23.475690598127404,0.057899519705244394,3,2.0,0.0,34500.0,0,1,2.0,1.0,0.5,0.0,1756003.5,3237880.5,0.0,0.0,0.0,735.0,2.0,0.5423311638585797,0.0,3.0,4500.0,0.0,90000.0,7231.5,48181.5,1.0,365243.0,365243.0,365243.0,-90000.0,0.920052302041229,-3852.0,0.0,0.16313064659805981,0.15008872696987666,9000000000.0,4818.1451818548185
